0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0.1153846153846154,0.1538461538461537,0.1153846153846156,0.1200000000000001,0.1200000000000001,0.1250000000000002,0.1200000000000001,0.1250000000000001,0.1250000000000001,0.1304347826086958,0.0869565217391306,0.1304347826086956,0.1304347826086956,0.1363636363636362,0.0952380952380951,0.0952380952380951,0.1428571428571428,0.1428571428571428,0.0999999999999998,0.0999999999999998,0.1052631578947367,0.1499999999999999,0.1052631578947369,0.1052631578947369,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1176470588235294,0.1176470588235294,0.125,0.0625,0.125,0.125,0.1333333333333333,0.0666666666666666,0.0714285714285714,0.1333333333333333,0.1428571428571428,0.0714285714285714,0.0769230769230771,0.0769230769230771,0.1538461538461539,0.0833333333333332,0.0833333333333332,0.0909090909090908,0.1666666666666665,0.090909090909091,0.090909090909091,0.1,0.1,0.1,0.1,0.1111111111111111,0.1111111111111111,0.0990990990990992,0.1111111111111109,0.125,0.125,0.0,0.1207666542612571,0.1491773904814388,0.0913337325282633,0.1034096007178111,0.1396931811659516,0.0855473347906506,0.0548607296350809,0.1153846153846154,0.1212121212121213,0.1624559790022466,0.1675712400572309,0.1433544315188851,0.1531669350962859,0.1639921211286659,0.1143604884464206
0.3076923076923077,0.346153846153846,0.346153846153846,0.32,0.32,0.2916666666666667,0.3200000000000003,0.3333333333333333,0.2916666666666668,0.3043478260869565,0.3043478260869565,0.3043478260869564,0.3043478260869564,0.3181818181818181,0.3333333333333332,0.2857142857142856,0.3333333333333332,0.3333333333333332,0.3,0.3,0.3157894736842106,0.3500000000000001,0.3157894736842106,0.3157894736842106,0.3333333333333335,0.2777777777777777,0.3333333333333332,0.3529411764705881,0.2941176470588234,0.3125,0.3125,0.3125,0.3125,0.3333333333333332,0.2666666666666668,0.2857142857142858,0.3333333333333335,0.2857142857142856,0.2857142857142856,0.3076923076923079,0.2307692307692308,0.3076923076923077,0.3333333333333332,0.2499999999999997,0.2727272727272725,0.333333333333333,0.2727272727272727,0.2727272727272727,0.3,0.1999999999999999,0.3,0.3,0.2222222222222223,0.2222222222222223,0.3243243243243243,0.2222222222222223,0.25,0.25,0.1428571428571428,0.3177025182979778,0.3269439504627511,0.2266584283011705,0.2828622700762677,0.3905774934508862,0.2833361358668234,0.6588966059929766,0.3076923076923077,0.4545454545454546,0.3623173159189486,0.3699024873049269,0.3827885922329676,0.3577521270165963,0.3684059813859052,0.263430981034485
0.1923076923076925,0.1923076923076923,0.1923076923076923,0.1999999999999999,0.1999999999999999,0.1666666666666667,0.1999999999999999,0.2083333333333333,0.2083333333333333,0.1739130434782609,0.1739130434782609,0.217391304347826,0.1739130434782608,0.1818181818181818,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1999999999999999,0.1999999999999999,0.1578947368421053,0.1999999999999999,0.2105263157894736,0.1578947368421051,0.1666666666666665,0.1666666666666665,0.2222222222222221,0.1764705882352941,0.1764705882352941,0.1875,0.1875,0.1875,0.1875,0.1999999999999999,0.1333333333333333,0.1428571428571428,0.1999999999999999,0.2142857142857142,0.1428571428571428,0.1538461538461537,0.1538461538461537,0.1538461538461539,0.1666666666666665,0.1666666666666665,0.1818181818181816,0.1666666666666665,0.1818181818181818,0.1818181818181818,0.1,0.1,0.2000000000000001,0.2000000000000001,0.1111111111111111,0.1111111111111111,0.2117117117117117,0.1111111111111109,0.125,0.125,0.1428571428571428,0.1905470785262375,0.2183087136595081,0.1405372909296072,0.1622925078510546,0.2540619771294642,0.1686774844459387,0.2022987843964306,0.1923076923076925,0.2121212121212121,0.2423837838923331,0.212016773973822,0.2245892107232491,0.2338742540729442,0.2458322029989245,0.1738760542857149
0.2307692307692308,0.2307692307692308,0.2307692307692308,0.24,0.24,0.2083333333333332,0.24,0.2500000000000001,0.2083333333333333,0.2173913043478261,0.2173913043478261,0.217391304347826,0.217391304347826,0.2272727272727273,0.2380952380952381,0.1904761904761904,0.2380952380952381,0.2380952380952381,0.1999999999999999,0.1999999999999999,0.2105263157894736,0.25,0.2105263157894736,0.2105263157894736,0.2222222222222221,0.1666666666666665,0.2222222222222221,0.2352941176470586,0.2352941176470586,0.1875,0.1875,0.25,0.25,0.1999999999999999,0.1999999999999999,0.2142857142857142,0.2666666666666666,0.2142857142857142,0.2142857142857142,0.2307692307692308,0.2307692307692308,0.2307692307692306,0.2499999999999997,0.2499999999999997,0.2727272727272725,0.25,0.2727272727272727,0.2727272727272727,0.3,0.1999999999999999,0.3,0.3,0.2222222222222223,0.2222222222222223,0.3243243243243243,0.3333333333333335,0.25,0.25,0.2857142857142856,0.2231112765165612,0.2743958815070366,0.1836575002922392,0.246410946612831,0.1968079945191265,0.1255885320329577,0.1651988616306612,0.2307692307692308,0.181818181818182,0.2612275310291526,0.2327236437508358,0.2453281387928506,0.2551207314797113,0.2662534356924716,0.2247359210944011
0.4615384615384617,0.4615384615384617,0.4615384615384617,0.48,0.4399999999999999,0.4583333333333335,0.4800000000000002,0.4583333333333333,0.4583333333333333,0.4347826086956523,0.4347826086956523,0.4782608695652174,0.4347826086956522,0.4545454545454546,0.4761904761904763,0.4285714285714286,0.476190476190476,0.476190476190476,0.4500000000000002,0.4500000000000002,0.4210526315789473,0.4499999999999999,0.4736842105263157,0.4210526315789473,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4705882352941177,0.4705882352941177,0.4375,0.4375,0.5,0.4375,0.4666666666666668,0.4666666666666668,0.4285714285714284,0.4666666666666665,0.4999999999999998,0.4285714285714284,0.4615384615384614,0.4615384615384614,0.4615384615384617,0.5,0.5,0.4545454545454546,0.5,0.5454545454545456,0.4545454545454546,0.5,0.5,0.5,0.5,0.5555555555555556,0.4444444444444444,0.5495495495495495,0.5555555555555556,0.5,0.5,0.4285714285714288,0.4557126907331597,0.4871739855207805,0.3733148526756001,0.4819425751458053,0.4123756505374673,0.3031990919791487,0.3437297943937692,0.4615384615384617,0.393939393939394,0.4407564565168745,0.4166389256715682,0.4286523064176125,0.4417734680844504,0.4178387687518895,0.4644659672595879
0.6153846153846154,0.6538461538461537,0.6153846153846154,0.6399999999999999,0.6399999999999999,0.625,0.6400000000000001,0.6249999999999999,0.6249999999999999,0.6521739130434783,0.6086956521739133,0.6521739130434784,0.6521739130434784,0.6363636363636362,0.6666666666666667,0.6190476190476191,0.6666666666666665,0.6190476190476188,0.6500000000000001,0.6000000000000001,0.631578947368421,0.6499999999999999,0.631578947368421,0.631578947368421,0.6111111111111112,0.6111111111111112,0.6666666666666667,0.6470588235294117,0.6470588235294117,0.625,0.625,0.625,0.625,0.6000000000000001,0.6000000000000001,0.6428571428571428,0.5999999999999999,0.6428571428571428,0.5714285714285714,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6666666666666667,0.5833333333333333,0.6363636363636362,0.5833333333333333,0.6363636363636365,0.6363636363636365,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6666666666666667,0.5555555555555556,0.6621621621621621,0.5555555555555556,0.625,0.5,0.5714285714285712,0.635591117727329,0.6285777592864447,0.5221779820934829,0.6109241812471959,0.6424239616458335,0.5389271901799229,0.6924710114919477,0.6153846153846154,0.696969696969697,0.6399606682439382,0.65436304055381,0.6311099165089401,0.6478667411697144,0.6611158218627028,0.543237059419194
0.1153846153846154,0.1538461538461537,0.1538461538461537,0.1599999999999999,0.1599999999999999,0.1250000000000002,0.1600000000000001,0.1666666666666668,0.1666666666666668,0.1304347826086958,0.1304347826086958,0.1739130434782608,0.1739130434782608,0.1363636363636362,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1499999999999999,0.1499999999999999,0.1052631578947367,0.1499999999999999,0.1578947368421051,0.1578947368421051,0.1111111111111111,0.1111111111111111,0.1666666666666667,0.1764705882352941,0.1176470588235294,0.125,0.125,0.1875,0.125,0.1333333333333333,0.1333333333333333,0.0714285714285714,0.1333333333333333,0.1428571428571428,0.1428571428571428,0.0769230769230771,0.0769230769230771,0.1538461538461539,0.1666666666666665,0.0833333333333332,0.0909090909090908,0.1666666666666665,0.1818181818181818,0.090909090909091,0.1,0.1,0.2000000000000001,0.1,0.1111111111111111,0.1111111111111111,0.2117117117117117,0.1111111111111109,0.125,0.125,0.1428571428571428,0.1471281478724722,0.1757947973201492,0.1097627016749482,0.1286451323463437,0.1665992764754502,0.1040440558264668,0.1399259398416828,0.1153846153846154,0.1212121212121213,0.0247229695992345,0.0272529427521075,0.0380952121979719,0.0457389945410362,0.0554296491171297,0.275623737734008
0.3461538461538462,0.3846153846153846,0.3846153846153846,0.3999999999999999,0.3599999999999999,0.375,0.4000000000000001,0.3750000000000001,0.3750000000000001,0.3913043478260871,0.3478260869565219,0.391304347826087,0.391304347826087,0.3636363636363635,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.3999999999999999,0.3499999999999998,0.368421052631579,0.3999999999999999,0.368421052631579,0.368421052631579,0.388888888888889,0.3333333333333335,0.3888888888888888,0.411764705882353,0.3529411764705881,0.375,0.375,0.375,0.375,0.3999999999999999,0.3333333333333332,0.357142857142857,0.3333333333333335,0.3571428571428572,0.3571428571428572,0.3846153846153848,0.3076923076923079,0.3846153846153848,0.4166666666666667,0.3333333333333332,0.3636363636363635,0.4166666666666665,0.3636363636363635,0.3636363636363635,0.3999999999999999,0.3,0.4000000000000001,0.4000000000000001,0.3333333333333332,0.3333333333333332,0.4369369369369369,0.4444444444444444,0.375,0.375,0.2857142857142856,0.3781788859942931,0.3832234741325918,0.2755041426414135,0.3697846567967702,0.3686513168405073,0.2637884647721538,0.27212005842651,0.3461538461538462,0.3030303030303031,0.3439876456917189,0.3503194361092193,0.3630923633859683,0.3756379942988598,0.351677593045287,0.3517838966012652
0.1153846153846154,0.1538461538461537,0.1538461538461537,0.1200000000000001,0.1200000000000001,0.1250000000000002,0.1600000000000001,0.1666666666666668,0.1250000000000001,0.1304347826086958,0.1304347826086958,0.1739130434782608,0.1304347826086956,0.1363636363636362,0.1428571428571428,0.0952380952380951,0.1428571428571428,0.1428571428571428,0.1499999999999999,0.0999999999999998,0.1052631578947367,0.1499999999999999,0.1578947368421051,0.1052631578947369,0.1111111111111111,0.1111111111111111,0.1666666666666667,0.1764705882352941,0.1176470588235294,0.125,0.125,0.1875,0.125,0.1333333333333333,0.1333333333333333,0.1428571428571428,0.1333333333333333,0.1428571428571428,0.1428571428571428,0.1538461538461537,0.0769230769230771,0.1538461538461539,0.1666666666666665,0.1666666666666665,0.0909090909090908,0.1666666666666665,0.1818181818181818,0.1818181818181818,0.1,0.1,0.2000000000000001,0.2000000000000001,0.1111111111111111,0.1111111111111111,0.2117117117117117,0.2222222222222223,0.25,0.125,0.1428571428571428,0.1362734152090308,0.1526762528626054,0.0937193596022678,0.1510767160161514,0.1368867723668588,0.0836556246847151,0.1311178668943187,0.1153846153846154,0.1212121212121213,0.1659786869218649,0.1701852275321091,0.1818520669936766,0.154072739767806,0.1648200628288237,0.110832429223177
0.8846153846153848,0.9230769230769228,0.8846153846153848,0.92,0.8799999999999997,0.9166666666666664,0.8800000000000001,0.9166666666666666,0.8750000000000001,0.9130434782608698,0.8695652173913044,0.9130434782608696,0.8695652173913045,0.9090909090909092,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9000000000000001,0.9000000000000001,0.894736842105263,0.8500000000000001,0.8947368421052633,0.8421052631578947,0.8888888888888888,0.8333333333333335,0.8888888888888888,0.8823529411764703,0.8823529411764703,0.875,0.875,0.875,0.875,0.9333333333333336,0.8666666666666667,0.8571428571428568,0.8666666666666665,0.857142857142857,0.857142857142857,0.9230769230769228,0.8461538461538458,0.8461538461538465,0.9166666666666669,0.8333333333333333,0.9090909090909092,0.833333333333333,0.909090909090909,0.8181818181818181,0.8999999999999999,0.7999999999999998,0.8999999999999999,0.8000000000000003,0.8888888888888891,0.7777777777777779,0.8873873873873872,0.7777777777777777,0.875,0.75,0.8571428571428572,0.8914526733655874,0.955683974876491,0.9363824828175208,0.8604755495737997,0.9123215792633512,0.8762821590718003,0.8506971723222905,0.8846153846153848,0.9090909090909092,0.7859553595203007,0.8002338572025648,0.7804702960908091,0.7996570584816493,0.7779107387126029,0.8883991709529913
